"part_ID","sugar_craving","fat_craving","unhealthy_craving","trial_id","Left_Picture","Right_Picture","accuracy","response_time","Congruence","AOI_visited","DT","First_Fix","n"
"Guest17",40,15,27.5,33,"FF","FL",1,676,1,"Salty",117.005,1,1
"Guest17",40,15,27.5,34,"FL","FF",1,522,0,"Healthy",183.002,1,1
"Guest17",40,15,27.5,36,"FL","FF",1,466,1,"Healthy",216,1,1
"Guest17",40,15,27.5,37,"FF","FL",1,563,1,"Healthy",601.011,0,2
"Guest17",40,15,27.5,37,"FF","FL",1,563,1,"Salty",299.008,1,2
"Guest17",40,15,27.5,39,"FF","FL",1,473,0,"Healthy",150.003,1,1
"Guest17",40,15,27.5,40,"FL","FF",1,580,1,"Healthy",350.002,0,2
"Guest17",40,15,27.5,40,"FL","FF",1,580,1,"Salty",600.012,1,3
"Guest17",40,15,27.5,41,"FS","FL",1,528,1,"Healthy",115.994,1,1
"Guest17",40,15,27.5,43,"FS","FL",1,433,0,"Healthy",280.998,1,2
"Guest17",40,15,27.5,43,"FS","FL",1,433,0,"Sugary",184,0,1
"Guest17",40,15,27.5,46,"FL","FS",1,479,0,"Healthy",366.003,0,1
"Guest17",40,15,27.5,46,"FL","FS",1,479,0,"Sugary",250.01,1,1
"Guest17",40,15,27.5,47,"FS","FL",1,507,0,"Healthy",100.006,1,1
"Guest17",40,15,27.5,5,"FF","FL",1,490,1,"Healthy",898.983,1,3
"Guest17",40,15,27.5,5,"FF","FL",1,490,1,"Salty",132.007,0,1
"Guest17",40,15,27.5,51,"FS","FL",1,392,0,"Healthy",115.994,1,1
"Guest17",40,15,27.5,53,"FS","FL",1,556,1,"Healthy",249.997,0,1
"Guest17",40,15,27.5,53,"FS","FL",1,556,1,"Sugary",117.004,1,1
"Guest17",40,15,27.5,54,"FL","FS",1,499,0,"Sugary",216,1,1
"Guest17",40,15,27.5,56,"FL","FS",1,435,1,"Sugary",499.994,1,1
"Guest17",40,15,27.5,58,"FL","FS",1,430,0,"Healthy",100.006,1,1
"Guest17",40,15,27.5,59,"FS","FL",1,392,0,"Healthy",134.004,0,1
"Guest17",40,15,27.5,59,"FS","FL",1,392,0,"Sugary",116.992,1,1
"Guest17",40,15,27.5,60,"FL","FS",1,530,1,"Sugary",116.006,1,1
"Guest17",40,15,27.5,61,"FS","FL",1,474,1,"Healthy",366.003,1,1
"Guest17",40,15,27.5,62,"FL","FS",1,485,0,"Healthy",517.004,0,3
"Guest17",40,15,27.5,62,"FL","FS",1,485,0,"Sugary",151.002,1,1
"Guest17",40,15,27.5,63,"FS","FL",1,534,0,"Sugary",100.006,1,1
"Guest17",40,15,27.5,65,"FS","FL",1,507,1,"Healthy",549.004,1,1
"Guest17",40,15,27.5,69,"FS","FL",1,508,1,"Healthy",231.987,1,1
"Guest17",40,15,27.5,7,"FF","FL",1,436,0,"Healthy",117.005,1,1
"Guest17",40,15,27.5,70,"FL","FS",1,549,0,"Sugary",150.003,1,1
"Guest17",40,15,27.5,71,"FS","FL",1,539,0,"Healthy",183.001,1,1
"Guest17",40,15,27.5,72,"FL","FS",1,516,1,"Healthy",199.002,1,1
"Guest17",40,15,27.5,73,"FS","FL",1,478,1,"Healthy",283.98,1,2
"Guest17",40,15,27.5,73,"FS","FL",1,478,1,"Sugary",134.003,0,1
"Guest17",40,15,27.5,74,"FL","FS",1,461,0,"Healthy",116.992,1,1
"Guest17",40,15,27.5,76,"FL","FS",1,443,1,"Healthy",398.989,0,2
"Guest17",40,15,27.5,76,"FL","FS",1,443,1,"Sugary",697.996,1,2
"Guest17",40,15,27.5,77,"FS","FL",1,559,1,"Healthy",551.001,1,2
"Guest17",40,15,27.5,79,"FS","FL",1,483,0,"Healthy",200,1,1
"Guest17",40,15,27.5,8,"FL","FF",1,460,1,"Healthy",132.007,1,1
"Guest17",40,15,27.5,8,"FL","FF",1,460,1,"Salty",317.005,0,2
"Guest17",40,15,27.5,80,"FL","FS",1,446,1,"Healthy",100.006,1,1
"Guest20",100,60,80,1,"FF","FL",1,514,1,"Healthy",182.003,0,1
"Guest20",100,60,80,1,"FF","FL",1,514,1,"Salty",233.997,1,1
"Guest20",100,60,80,10,"FL","FF",1,602,0,"Healthy",315.008,0,2
"Guest20",100,60,80,10,"FL","FF",1,602,0,"Salty",283.007,1,2
"Guest20",100,60,80,11,"FF","FL",1,596,0,"Healthy",863.987,1,4
"Guest20",100,60,80,11,"FF","FL",1,596,0,"Salty",217.012,0,1
"Guest20",100,60,80,12,"FL","FF",1,530,1,"Healthy",299.007,1,2
"Guest20",100,60,80,13,"FF","FL",1,579,1,"Healthy",464.001,0,2
"Guest20",100,60,80,13,"FF","FL",1,579,1,"Salty",284.007,1,2
"Guest20",100,60,80,15,"FF","FL",1,530,0,"Healthy",266.982,0,2
"Guest20",100,60,80,15,"FF","FL",1,530,0,"Salty",384.013,1,2
"Guest20",100,60,80,17,"FF","FL",1,557,1,"Healthy",216,0,1
"Guest20",100,60,80,17,"FF","FL",1,557,1,"Salty",299.994,1,1
"Guest20",100,60,80,18,"FL","FF",1,540,0,"Healthy",183.002,0,1
"Guest20",100,60,80,18,"FL","FF",1,540,0,"Salty",298.995,1,1
"Guest20",100,60,80,19,"FF","FL",1,542,0,"Salty",632.998,1,2
"Guest20",100,60,80,2,"FL","FF",1,602,0,"Salty",217.012,1,1
"Guest20",100,60,80,20,"FL","FF",1,604,1,"Healthy",882.01,0,4
"Guest20",100,60,80,20,"FL","FF",1,604,1,"Salty",149.004,1,1
"Guest20",100,60,80,22,"FL","FF",1,539,0,"Healthy",232.998,1,1
"Guest20",100,60,80,24,"FL","FF",1,769,1,"Healthy",531.007,1,2
"Guest20",100,60,80,25,"FF","FL",1,606,1,"Healthy",347.981,0,2
"Guest20",100,60,80,25,"FF","FL",1,606,1,"Salty",498.995,1,2
"Guest20",100,60,80,27,"FF","FL",1,530,0,"Salty",134.003,1,1
"Guest20",100,60,80,28,"FL","FF",1,1476,1,"Healthy",116.006,1,1
"Guest20",100,60,80,29,"FF","FL",1,588,1,"Healthy",117.005,0,1
"Guest20",100,60,80,29,"FF","FL",1,588,1,"Salty",198.989,1,1
"Guest20",100,60,80,3,"FF","FL",1,571,0,"Salty",116.992,1,1
"Guest20",100,60,80,30,"FL","FF",1,510,0,"Healthy",916.006,1,3
"Guest20",100,60,80,31,"FF","FL",1,583,0,"Healthy",333.005,1,3
"Guest20",100,60,80,31,"FF","FL",1,583,0,"Salty",117.005,0,1
"Guest20",100,60,80,32,"FL","FF",1,489,1,"Healthy",118.003,0,1
"Guest20",100,60,80,32,"FL","FF",1,489,1,"Salty",150.003,1,1
"Guest20",100,60,80,33,"FF","FL",1,596,1,"Salty",133.005,1,1
"Guest20",100,60,80,34,"FL","FF",1,580,0,"Healthy",167.001,1,1
"Guest20",100,60,80,34,"FL","FF",1,580,0,"Salty",166.003,0,1
"Guest20",100,60,80,35,"FF","FL",1,572,0,"Healthy",150.003,0,1
"Guest20",100,60,80,35,"FF","FL",1,572,0,"Salty",282.995,1,1
"Guest20",100,60,80,36,"FL","FF",1,534,1,"Healthy",632.013,1,3
"Guest20",100,60,80,37,"FF","FL",1,509,1,"Salty",233.997,1,1
"Guest20",100,60,80,39,"FF","FL",1,616,0,"Salty",233.011,1,1
"Guest20",100,60,80,4,"FL","FF",1,515,1,"Healthy",731.994,1,4
"Guest20",100,60,80,42,"FL","FS",1,1441,0,"Healthy",181.99,1,1
"Guest20",100,60,80,43,"FS","FL",1,617,0,"Healthy",367.001,0,2
"Guest20",100,60,80,43,"FS","FL",1,617,0,"Sugary",550.002,1,3
"Guest20",100,60,80,45,"FS","FL",1,490,1,"Sugary",432.013,1,2
"Guest20",100,60,80,46,"FL","FS",1,1277,0,"Healthy",584.012,0,4
"Guest20",100,60,80,46,"FL","FS",1,1277,0,"Sugary",117.005,1,1
"Guest20",100,60,80,47,"FS","FL",1,557,0,"Sugary",299.007,1,2
"Guest20",100,60,80,48,"FL","FS",1,494,1,"Healthy",515.995,1,2
"Guest20",100,60,80,49,"FS","FL",1,600,1,"Sugary",932.006,1,3
"Guest20",100,60,80,5,"FF","FL",1,578,1,"Healthy",398.99,1,2
"Guest20",100,60,80,5,"FF","FL",1,578,1,"Salty",532.007,0,3
"Guest20",100,60,80,50,"FL","FS",1,818,0,"Healthy",599.002,1,3
"Guest20",100,60,80,50,"FL","FS",1,818,0,"Sugary",266.996,0,1
"Guest20",100,60,80,52,"FL","FS",1,626,1,"Healthy",400.001,1,2
"Guest20",100,60,80,53,"FS","FL",1,531,1,"Sugary",184,1,1
"Guest20",100,60,80,55,"FS","FL",1,603,0,"Healthy",166.003,1,1
"Guest20",100,60,80,56,"FL","FS",1,515,1,"Healthy",299.993,1,1
"Guest20",100,60,80,56,"FL","FS",1,515,1,"Sugary",166.003,0,1
"Guest20",100,60,80,57,"FS","FL",1,575,1,"Healthy",166.004,0,1
"Guest20",100,60,80,57,"FS","FL",1,575,1,"Sugary",184.013,1,1
"Guest20",100,60,80,58,"FL","FS",1,668,0,"Healthy",648.998,0,2
"Guest20",100,60,80,58,"FL","FS",1,668,0,"Sugary",599.014,1,4
"Guest20",100,60,80,59,"FS","FL",1,763,0,"Healthy",350.003,0,1
"Guest20",100,60,80,59,"FS","FL",1,763,0,"Sugary",131.993,1,1
"Guest20",100,60,80,60,"FL","FS",1,500,1,"Healthy",647.976,1,4
"Guest20",100,60,80,61,"FS","FL",1,453,1,"Healthy",315.994,1,2
"Guest20",100,60,80,61,"FS","FL",1,453,1,"Sugary",132.992,0,1
"Guest20",100,60,80,62,"FL","FS",1,499,0,"Healthy",149.991,1,1
"Guest20",100,60,80,62,"FL","FS",1,499,0,"Sugary",250.01,0,2
"Guest20",100,60,80,63,"FS","FL",1,541,0,"Healthy",299.993,0,1
"Guest20",100,60,80,63,"FS","FL",1,541,0,"Sugary",266.995,1,2
"Guest20",100,60,80,64,"FL","FS",1,518,1,"Sugary",149.004,1,1
"Guest20",100,60,80,66,"FL","FS",1,451,0,"Healthy",299.994,1,2
"Guest20",100,60,80,66,"FL","FS",1,451,0,"Sugary",232.998,0,1
"Guest20",100,60,80,68,"FL","FS",1,475,1,"Healthy",782.016,1,4
"Guest20",100,60,80,69,"FS","FL",1,507,1,"Healthy",249.996,0,1
"Guest20",100,60,80,69,"FS","FL",1,507,1,"Sugary",300.006,1,1
"Guest20",100,60,80,7,"FF","FL",1,559,0,"Healthy",266.995,0,1
"Guest20",100,60,80,7,"FF","FL",1,559,0,"Salty",117.005,1,1
"Guest20",100,60,80,71,"FS","FL",1,523,0,"Sugary",367.001,1,1
"Guest20",100,60,80,72,"FL","FS",1,492,1,"Healthy",183.001,0,1
"Guest20",100,60,80,72,"FL","FS",1,492,1,"Sugary",349.005,1,2
"Guest20",100,60,80,73,"FS","FL",1,532,1,"Healthy",183.002,0,1
"Guest20",100,60,80,73,"FS","FL",1,532,1,"Sugary",264.998,1,1
"Guest20",100,60,80,74,"FL","FS",1,512,0,"Healthy",249.984,1,2
"Guest20",100,60,80,75,"FS","FL",1,572,0,"Sugary",433.012,1,2
"Guest20",100,60,80,76,"FL","FS",1,483,1,"Healthy",351.002,1,2
"Guest20",100,60,80,76,"FL","FS",1,483,1,"Sugary",132.992,0,1
"Guest20",100,60,80,77,"FS","FL",1,561,1,"Healthy",115.994,0,1
"Guest20",100,60,80,77,"FS","FL",1,561,1,"Sugary",166.989,1,1
"Guest20",100,60,80,78,"FL","FS",1,508,0,"Healthy",200,1,1
"Guest20",100,60,80,79,"FS","FL",1,497,0,"Sugary",599.002,1,3
"Guest20",100,60,80,8,"FL","FF",1,499,1,"Healthy",166.003,1,1
"Guest20",100,60,80,9,"FF","FL",1,490,1,"Healthy",333.004,0,2
"Guest20",100,60,80,9,"FF","FL",1,490,1,"Salty",816.012,1,3
"Guest21",30,60,45,1,"FF","FL",1,577,1,"Healthy",499.994,0,2
"Guest21",30,60,45,1,"FF","FL",1,577,1,"Salty",299.994,1,1
"Guest21",30,60,45,10,"FL","FF",1,381,0,"Healthy",482.995,1,1
"Guest21",30,60,45,11,"FF","FL",1,642,0,"Healthy",216,1,1
"Guest21",30,60,45,12,"FL","FF",1,726,1,"Healthy",315.993,0,1
"Guest21",30,60,45,12,"FL","FF",1,726,1,"Salty",350.003,1,1
"Guest21",30,60,45,13,"FF","FL",1,575,1,"Healthy",432.998,0,1
"Guest21",30,60,45,13,"FF","FL",1,575,1,"Salty",697.997,1,2
"Guest21",30,60,45,14,"FL","FF",1,492,0,"Salty",167.002,1,1
"Guest21",30,60,45,15,"FF","FL",1,677,0,"Healthy",516.007,1,3
"Guest21",30,60,45,15,"FF","FL",1,677,0,"Salty",232,0,1
"Guest21",30,60,45,16,"FL","FF",1,755,1,"Healthy",183.001,0,1
"Guest21",30,60,45,16,"FL","FF",1,755,1,"Salty",979.98,1,3
"Guest21",30,60,45,17,"FF","FL",1,600,1,"Healthy",1215.987,0,3
"Guest21",30,60,45,17,"FF","FL",1,600,1,"Salty",183.001,1,1
"Guest21",30,60,45,18,"FL","FF",1,624,0,"Healthy",348.992,0,1
"Guest21",30,60,45,18,"FL","FF",1,624,0,"Salty",351.003,1,2
"Guest21",30,60,45,2,"FL","FF",1,819,0,"Salty",264.999,1,1
"Guest21",30,60,45,20,"FL","FF",1,693,1,"Healthy",133.005,1,1
"Guest21",30,60,45,20,"FL","FF",1,693,1,"Salty",117.005,0,1
"Guest21",30,60,45,21,"FF","FL",1,546,1,"Healthy",515.008,0,2
"Guest21",30,60,45,21,"FF","FL",1,546,1,"Salty",200,1,1
"Guest21",30,60,45,22,"FL","FF",1,513,0,"Healthy",299.008,0,1
"Guest21",30,60,45,22,"FL","FF",1,513,0,"Salty",764.993,1,3
"Guest21",30,60,45,23,"FF","FL",1,404,0,"Healthy",349.005,0,2
"Guest21",30,60,45,23,"FF","FL",1,404,0,"Salty",948.007,1,3
"Guest21",30,60,45,24,"FL","FF",1,500,1,"Healthy",232.998,1,1
"Guest21",30,60,45,24,"FL","FF",1,500,1,"Salty",334.002,0,2
"Guest21",30,60,45,25,"FF","FL",1,738,1,"Healthy",383.001,0,1
"Guest21",30,60,45,25,"FF","FL",1,738,1,"Salty",116.007,1,1
"Guest21",30,60,45,26,"FL","FF",1,500,0,"Healthy",1029.991,1,2
"Guest21",30,60,45,27,"FF","FL",1,626,0,"Healthy",316.992,1,2
"Guest21",30,60,45,28,"FL","FF",1,666,1,"Healthy",333.005,1,2
"Guest21",30,60,45,28,"FL","FF",1,666,1,"Salty",550.004,0,3
"Guest21",30,60,45,29,"FF","FL",1,599,1,"Healthy",282.995,1,1
"Guest21",30,60,45,29,"FF","FL",1,599,1,"Salty",664.001,0,2
"Guest21",30,60,45,3,"FF","FL",1,579,0,"Healthy",482.009,1,2
"Guest21",30,60,45,30,"FL","FF",1,437,0,"Healthy",567.002,1,3
"Guest21",30,60,45,30,"FL","FF",1,437,0,"Salty",150.003,0,1
"Guest21",30,60,45,31,"FF","FL",1,797,0,"Healthy",232.998,1,1
"Guest21",30,60,45,32,"FL","FF",1,603,1,"Healthy",616,1,2
"Guest21",30,60,45,32,"FL","FF",1,603,1,"Salty",549.005,0,2
"Guest21",30,60,45,33,"FF","FL",1,579,1,"Healthy",616.013,1,3
"Guest21",30,60,45,33,"FF","FL",1,579,1,"Salty",366.003,0,1
"Guest21",30,60,45,34,"FL","FF",1,803,0,"Salty",550.003,1,2
"Guest21",30,60,45,36,"FL","FF",1,452,1,"Healthy",582.988,1,2
"Guest21",30,60,45,36,"FL","FF",1,452,1,"Salty",264.999,0,1
"Guest21",30,60,45,37,"FF","FL",1,660,1,"Healthy",831.001,1,3
"Guest21",30,60,45,38,"FL","FF",1,553,0,"Healthy",232.998,1,1
"Guest21",30,60,45,38,"FL","FF",1,553,0,"Salty",481.997,0,2
"Guest21",30,60,45,39,"FF","FL",1,460,0,"Salty",200,1,1
"Guest21",30,60,45,4,"FL","FF",1,602,1,"Healthy",365.991,0,2
"Guest21",30,60,45,4,"FL","FF",1,602,1,"Salty",249.997,1,1
"Guest21",30,60,45,40,"FL","FF",1,764,1,"Healthy",281.997,1,1
"Guest21",30,60,45,41,"FS","FL",1,683,1,"Healthy",648.998,0,2
"Guest21",30,60,45,41,"FS","FL",1,683,1,"Sugary",449.996,1,1
"Guest21",30,60,45,42,"FL","FS",1,549,0,"Healthy",865.012,1,3
"Guest21",30,60,45,42,"FL","FS",1,549,0,"Sugary",367.001,0,1
"Guest21",30,60,45,43,"FS","FL",1,512,0,"Healthy",432.998,1,2
"Guest21",30,60,45,43,"FS","FL",1,512,0,"Sugary",283.993,0,1
"Guest21",30,60,45,44,"FL","FS",1,626,1,"Healthy",447.002,1,2
"Guest21",30,60,45,44,"FL","FS",1,626,1,"Sugary",181.99,0,1
"Guest21",30,60,45,45,"FS","FL",1,483,1,"Healthy",133.005,0,1
"Guest21",30,60,45,45,"FS","FL",1,483,1,"Sugary",149.005,1,1
"Guest21",30,60,45,46,"FL","FS",1,485,0,"Healthy",199.002,1,1
"Guest21",30,60,45,46,"FL","FS",1,485,0,"Sugary",315.994,0,1
"Guest21",30,60,45,47,"FS","FL",1,747,0,"Healthy",249.997,1,1
"Guest21",30,60,45,48,"FL","FS",1,772,1,"Sugary",150.003,1,1
"Guest21",30,60,45,49,"FS","FL",1,667,1,"Healthy",616.997,1,3
"Guest21",30,60,45,49,"FS","FL",1,667,1,"Sugary",265.997,0,1
"Guest21",30,60,45,5,"FF","FL",1,483,1,"Healthy",713.996,1,3
"Guest21",30,60,45,50,"FL","FS",1,595,0,"Healthy",133.005,1,1
"Guest21",30,60,45,50,"FL","FS",1,595,0,"Sugary",267.008,0,1
"Guest21",30,60,45,52,"FL","FS",1,628,1,"Healthy",282.01,1,1
"Guest21",30,60,45,53,"FS","FL",1,740,1,"Healthy",665.996,1,3
"Guest21",30,60,45,53,"FS","FL",1,740,1,"Sugary",416.998,0,1
"Guest21",30,60,45,54,"FL","FS",1,779,0,"Healthy",381.99,0,1
"Guest21",30,60,45,54,"FL","FS",1,779,0,"Sugary",648,1,2
"Guest21",30,60,45,55,"FS","FL",1,667,0,"Healthy",449.341333333333,0,3
"Guest21",30,60,45,55,"FS","FL",1,667,0,"Sugary",815.999,1,2
"Guest21",30,60,45,56,"FL","FS",1,427,1,"Healthy",366.003,0,1
"Guest21",30,60,45,56,"FL","FS",1,427,1,"Sugary",333.005,1,1
"Guest21",30,60,45,57,"FS","FL",1,683,1,"Healthy",732.007,1,4
"Guest21",30,60,45,57,"FS","FL",1,683,1,"Sugary",265.997,0,1
"Guest21",30,60,45,58,"FL","FS",1,590,0,"Healthy",831.987,1,3
"Guest21",30,60,45,58,"FL","FS",1,590,0,"Sugary",382.003,0,2
"Guest21",30,60,45,59,"FS","FL",1,643,0,"Sugary",181.99,1,1
"Guest21",30,60,45,6,"FL","FF",1,633,0,"Salty",384,1,1
"Guest21",30,60,45,60,"FL","FS",1,668,1,"Healthy",266.01,0,1
"Guest21",30,60,45,60,"FL","FS",1,668,1,"Sugary",134.004,1,1
"Guest21",30,60,45,61,"FS","FL",1,492,1,"Sugary",248.998,1,1
"Guest21",30,60,45,62,"FL","FS",1,499,0,"Healthy",350.003,1,2
"Guest21",30,60,45,62,"FL","FS",1,499,0,"Sugary",298.995,0,1
"Guest21",30,60,45,63,"FS","FL",1,594,0,"Healthy",249.997,1,1
"Guest21",30,60,45,64,"FL","FS",1,702,1,"Healthy",216.999,0,1
"Guest21",30,60,45,64,"FL","FS",1,702,1,"Sugary",367.014,1,2
"Guest21",30,60,45,65,"FS","FL",1,642,1,"Healthy",199.001,0,1
"Guest21",30,60,45,65,"FS","FL",1,642,1,"Sugary",699.008,1,2
"Guest21",30,60,45,66,"FL","FS",1,556,0,"Healthy",132.006,0,1
"Guest21",30,60,45,66,"FL","FS",1,556,0,"Sugary",414.989,1,2
"Guest21",30,60,45,67,"FS","FL",1,460,0,"Healthy",666.009,0,2
"Guest21",30,60,45,67,"FS","FL",1,460,0,"Sugary",466.01,1,2
"Guest21",30,60,45,68,"FL","FS",1,509,1,"Healthy",534.016,0,2
"Guest21",30,60,45,68,"FL","FS",1,509,1,"Sugary",548.993,1,3
"Guest21",30,60,45,69,"FS","FL",1,607,1,"Healthy",333.005,1,1
"Guest21",30,60,45,69,"FS","FL",1,607,1,"Sugary",350.004,0,1
"Guest21",30,60,45,7,"FF","FL",1,653,0,"Healthy",467.008,0,2
"Guest21",30,60,45,7,"FF","FL",1,653,0,"Salty",781.005,1,2
"Guest21",30,60,45,70,"FL","FS",1,578,0,"Healthy",432,1,2
"Guest21",30,60,45,70,"FL","FS",1,578,0,"Sugary",332.992,0,1
"Guest21",30,60,45,71,"FS","FL",1,485,0,"Healthy",265.997,0,1
"Guest21",30,60,45,71,"FS","FL",1,485,0,"Sugary",266.995,1,1
"Guest21",30,60,45,72,"FL","FS",1,597,1,"Healthy",432.998,0,1
"Guest21",30,60,45,72,"FL","FS",1,597,1,"Sugary",615.987,1,2
"Guest21",30,60,45,73,"FS","FL",1,655,1,"Healthy",864,1,3
"Guest21",30,60,45,73,"FS","FL",1,655,1,"Sugary",232.998,0,1
"Guest21",30,60,45,74,"FL","FS",1,439,0,"Healthy",332.008,0,2
"Guest21",30,60,45,74,"FL","FS",1,439,0,"Sugary",232.999,1,1
"Guest21",30,60,45,75,"FS","FL",1,666,0,"Healthy",383.002,0,1
"Guest21",30,60,45,75,"FS","FL",1,666,0,"Sugary",897.997,1,3
"Guest21",30,60,45,76,"FL","FS",1,580,1,"Healthy",497.998,1,2
"Guest21",30,60,45,76,"FL","FS",1,580,1,"Sugary",565.005,0,2
"Guest21",30,60,45,77,"FS","FL",1,501,1,"Healthy",382.988,0,2
"Guest21",30,60,45,77,"FS","FL",1,501,1,"Sugary",115.993,1,1
"Guest21",30,60,45,78,"FL","FS",1,556,0,"Healthy",216,0,1
"Guest21",30,60,45,78,"FL","FS",1,556,0,"Sugary",1214.989,1,3
"Guest21",30,60,45,79,"FS","FL",1,700,0,"Healthy",766.003,1,3
"Guest21",30,60,45,79,"FS","FL",1,700,0,"Sugary",366.003,0,1
"Guest21",30,60,45,8,"FL","FF",1,715,1,"Healthy",249.997,1,1
"Guest21",30,60,45,80,"FL","FS",1,602,1,"Healthy",698.981,1,3
"Guest21",30,60,45,80,"FL","FS",1,602,1,"Sugary",498.995,0,2
"Guest21",30,60,45,9,"FF","FL",1,644,1,"Healthy",232.999,1,1
"Guest22",100,100,100,1,"FF","FL",1,581,1,"Healthy",350.003,0,2
"Guest22",100,100,100,1,"FF","FL",1,581,1,"Salty",664.999,1,4
"Guest22",100,100,100,10,"FL","FF",1,795,0,"Salty",248.998,1,1
"Guest22",100,100,100,11,"FF","FL",1,510,0,"Healthy",466.995,1,3
"Guest22",100,100,100,11,"FF","FL",1,510,0,"Salty",151.002,0,1
"Guest22",100,100,100,13,"FF","FL",1,637,1,"Healthy",265.997,1,1
"Guest22",100,100,100,14,"FL","FF",1,777,0,"Healthy",216.999,1,1
"Guest22",100,100,100,15,"FF","FL",1,543,0,"Healthy",232.999,1,1
"Guest22",100,100,100,18,"FL","FF",1,685,0,"Healthy",464.986,1,2
"Guest22",100,100,100,18,"FL","FF",1,685,0,"Salty",299.994,0,1
"Guest22",100,100,100,19,"FF","FL",1,625,0,"Healthy",383.002,0,2
"Guest22",100,100,100,19,"FF","FL",1,625,0,"Salty",249.996,1,1
"Guest22",100,100,100,2,"FL","FF",1,587,0,"Healthy",199.002,1,1
"Guest22",100,100,100,2,"FL","FF",1,587,0,"Salty",233.012,0,1
"Guest22",100,100,100,20,"FL","FF",1,642,1,"Salty",149.005,1,1
"Guest22",100,100,100,21,"FF","FL",1,605,1,"Healthy",499.008,0,1
"Guest22",100,100,100,21,"FF","FL",1,605,1,"Salty",117.005,1,1
"Guest22",100,100,100,24,"FL","FF",1,536,1,"Healthy",265.996,1,1
"Guest22",100,100,100,24,"FL","FF",1,536,1,"Salty",149.991,0,1
"Guest22",100,100,100,25,"FF","FL",1,563,1,"Healthy",548.006,1,2
"Guest22",100,100,100,26,"FL","FF",1,532,0,"Salty",200.013,1,1
"Guest22",100,100,100,28,"FL","FF",1,636,1,"Healthy",332.992,0,1
"Guest22",100,100,100,28,"FL","FF",1,636,1,"Salty",432.001,1,2
"Guest22",100,100,100,29,"FF","FL",1,628,1,"Healthy",233.997,1,1
"Guest22",100,100,100,3,"FF","FL",1,653,0,"Healthy",514.01,1,3
"Guest22",100,100,100,30,"FL","FF",1,595,0,"Healthy",248.999,0,1
"Guest22",100,100,100,30,"FL","FF",1,595,0,"Salty",400.999,1,2
"Guest22",100,100,100,31,"FF","FL",1,639,0,"Healthy",116.006,1,1
"Guest22",100,100,100,32,"FL","FF",1,524,1,"Salty",149.005,1,1
"Guest22",100,100,100,33,"FF","FL",1,540,1,"Healthy",249.997,1,1
"Guest22",100,100,100,33,"FF","FL",1,540,1,"Salty",398.004,0,2
"Guest22",100,100,100,34,"FL","FF",1,514,0,"Salty",116.006,1,1
"Guest22",100,100,100,36,"FL","FF",1,632,1,"Healthy",364.992,1,1
"Guest22",100,100,100,36,"FL","FF",1,632,1,"Salty",166.004,0,1
"Guest22",100,100,100,37,"FF","FL",1,626,1,"Healthy",216,1,1
"Guest22",100,100,100,38,"FL","FF",1,646,0,"Healthy",233.997,1,1
"Guest22",100,100,100,39,"FF","FL",1,619,0,"Healthy",267.007,1,2
"Guest22",100,100,100,4,"FL","FF",1,444,1,"Healthy",132.992,1,1
"Guest22",100,100,100,40,"FL","FF",1,652,1,"Salty",764.006,1,4
"Guest22",100,100,100,41,"FS","FL",1,619,1,"Healthy",465.01,1,2
"Guest22",100,100,100,42,"FL","FS",1,581,0,"Sugary",184,1,1
"Guest22",100,100,100,43,"FS","FL",1,751,0,"Sugary",200,1,1
"Guest22",100,100,100,44,"FL","FS",1,635,1,"Sugary",116.006,1,1
"Guest22",100,100,100,45,"FS","FL",1,604,1,"Sugary",233.664666666667,1,1
"Guest22",100,100,100,46,"FL","FS",1,664,0,"Sugary",449.997,1,2
"Guest22",100,100,100,48,"FL","FS",1,629,1,"Healthy",250.01,0,1
"Guest22",100,100,100,48,"FL","FS",1,629,1,"Sugary",648.012,1,3
"Guest22",100,100,100,49,"FS","FL",1,643,1,"Healthy",400,1,2
"Guest22",100,100,100,50,"FL","FS",1,669,0,"Sugary",349.005,1,1
"Guest22",100,100,100,51,"FS","FL",1,754,0,"Healthy",132.006,0,1
"Guest22",100,100,100,51,"FS","FL",1,754,0,"Sugary",315.993,1,2
"Guest22",100,100,100,52,"FL","FS",1,619,1,"Sugary",183.002,1,1
"Guest22",100,100,100,53,"FS","FL",1,561,1,"Sugary",232,1,1
"Guest22",100,100,100,54,"FL","FS",1,747,0,"Sugary",381.991,1,2
"Guest22",100,100,100,55,"FS","FL",1,530,0,"Sugary",216,1,1
"Guest22",100,100,100,56,"FL","FS",1,452,1,"Healthy",266.996,1,1
"Guest22",100,100,100,56,"FL","FS",1,452,1,"Sugary",199.987,0,1
"Guest22",100,100,100,57,"FS","FL",1,566,1,"Healthy",182.988,1,1
"Guest22",100,100,100,58,"FL","FS",1,650,0,"Sugary",233.011,1,1
"Guest22",100,100,100,59,"FS","FL",1,677,0,"Healthy",249.997,0,1
"Guest22",100,100,100,59,"FS","FL",1,677,0,"Sugary",416.001,1,3
"Guest22",100,100,100,6,"FL","FF",1,579,0,"Salty",399.987,1,2
"Guest22",100,100,100,61,"FS","FL",1,517,1,"Healthy",448.999,1,2
"Guest22",100,100,100,62,"FL","FS",1,588,0,"Healthy",231.987,0,1
"Guest22",100,100,100,62,"FL","FS",1,588,0,"Sugary",281.998,1,2
